order_id,user_id,order_date,pay_time,province,channel,order_status,gross_amount,discount_amount,paid_amount
O001604,U00172,2026-04-29,2026-04-29 17:31:00,江苏,广告,paid,318.3,38.6,279.7
O001605,U00067,2026-04-29,2026-04-29 20:38:00,四川,广告,paid,275.71,21.35,254.36
O001606,U00584,2026-04-29,2026-04-29 19:23:00,北京,广告,paid,981.73,82.76,898.97
O001607,U00304,2026-04-29,2026-04-29 19:25:00,四川,直播,paid,599.96,24.79,575.17
O001608,U00266,2026-04-29,2026-04-29 16:07:00,浙江,搜索,paid,61.4,7.65,53.75
O001609,U00006,2026-04-29,2026-04-29 22:49:00,四川,广告,paid,119.64,17.47,102.17
O001610,U00006,2026-04-29,2026-04-29 12:34:00,四川,自然流量,paid,850.36,30.65,819.71
O001611,U00484,2026-04-29,2026-04-29 13:35:00,广东,搜索,paid,781.52,34.15,747.37
O001612,U00014,2026-04-29,2026-04-29 09:46:00,广东,推荐,paid,628.74,40.03,588.71
O001613,U00275,2026-04-29,2026-04-29 08:52:00,湖北,搜索,paid,346.96,26.2,320.76
O001614,U00793,2026-04-29,2026-04-29 21:18:00,四川,搜索,paid,237.76,5.05,232.71
O001615,U00718,2026-04-29,2026-04-29 12:59:00,上海,广告,paid,56.93,3.33,53.6
O001616,U00075,2026-04-29,2026-04-29 12:50:00,广东,自然流量,paid,566.22,41.49,524.73
O001617,U00780,2026-04-29,,湖北,广告,cancelled,266.06,17.57,0.0
O001618,U00038,2026-04-29,2026-04-29 08:43:00,湖北,自然流量,paid,311.31,23.38,287.93
O001619,U00476,2026-04-29,2026-04-29 22:16:00,浙江,推荐,paid,49.76,6.77,42.99
O001620,U00246,2026-04-29,2026-04-29 23:50:00,江苏,直播,paid,329.16,57.03,272.13
O001621,U00586,2026-04-29,2026-04-29 21:38:00,江苏,搜索,paid,274.7,5.52,269.18
O001622,U00581,2026-04-29,2026-04-29 20:04:00,浙江,推荐,paid,557.3,49.41,507.89
O001623,U00398,2026-04-29,2026-04-29 18:09:00,上海,搜索,paid,391.36,13.02,378.34
O001624,U00096,2026-04-29,2026-04-29 15:40:00,上海,广告,paid,558.03,23.66,534.37
O001625,U00165,2026-04-29,2026-04-29 13:20:00,四川,推荐,paid,589.23,92.83,496.4
O001626,U00010,2026-04-29,2026-04-29 08:49:00,四川,推荐,paid,97.06,6.62,90.44
O001627,U00738,2026-04-29,2026-04-29 20:11:00,北京,搜索,paid,875.28,147.49,727.79
O001628,U00577,2026-04-29,2026-04-29 15:42:00,广东,直播,paid,212.31,30.16,182.15
O001629,U00347,2026-04-29,2026-04-29 12:33:00,江苏,推荐,paid,635.66,67.41,568.25
O001630,U00048,2026-04-29,2026-04-29 10:28:00,上海,自然流量,paid,679.16,88.58,590.58
O001631,U00498,2026-04-29,2026-04-29 13:57:00,广东,搜索,paid,253.21,23.86,229.35
O001632,U00701,2026-04-29,2026-04-29 15:08:00,北京,自然流量,paid,433.26,9.01,424.25
O001633,U00770,2026-04-29,2026-04-29 09:26:00,四川,自然流量,paid,493.13,24.46,468.67
O001634,U00050,2026-04-30,2026-04-30 09:00:00,四川,自然流量,paid,223.39,21.88,201.51
O001635,U00441,2026-04-30,2026-04-30 08:46:00,浙江,自然流量,paid,725.56,84.13,641.43
O001636,U00637,2026-04-30,2026-04-30 15:05:00,广东,直播,paid,356.54,14.93,341.61
O001637,U00667,2026-04-30,2026-04-30 11:39:00,浙江,推荐,paid,484.31,44.09,440.22
O001638,U00776,2026-04-30,2026-04-30 21:26:00,北京,搜索,paid,660.32,116.11,544.21
O001639,U00349,2026-04-30,2026-04-30 10:52:00,山东,自然流量,paid,56.91,6.38,50.53
O001640,U00329,2026-04-30,2026-04-30 20:30:00,上海,搜索,paid,585.11,74.91,510.2
O001641,U00697,2026-04-30,2026-04-30 12:12:00,上海,广告,paid,347.86,20.65,327.21
O001642,U00127,2026-04-30,2026-04-30 19:26:00,四川,推荐,paid,171.0,23.13,147.87
O001643,U00510,2026-04-30,2026-04-30 15:29:00,江苏,自然流量,paid,160.48,27.32,133.16
O001644,U00792,2026-04-30,2026-04-30 12:16:00,江苏,广告,paid,1094.2,34.69,1059.51
O001645,U00614,2026-04-30,2026-04-30 16:06:00,山东,推荐,paid,393.28,68.55,324.73
O001646,U00568,2026-04-30,2026-04-30 12:02:00,山东,自然流量,paid,451.81,73.77,378.04
O001647,U00798,2026-04-30,2026-04-30 15:55:00,江苏,自然流量,paid,533.59,78.38,455.21
O001648,U00066,2026-04-30,2026-04-30 23:26:00,四川,直播,paid,1192.9,167.27,1025.63
O001649,U00452,2026-04-30,2026-04-30 11:01:00,上海,搜索,paid,517.44,68.98,448.46
O001650,U00641,2026-04-30,2026-04-30 18:54:00,江苏,自然流量,paid,813.9,66.16,747.74
O001651,U00689,2026-04-30,2026-04-30 15:47:00,江苏,自然流量,paid,328.0,15.97,312.03
O001652,U00023,2026-04-30,2026-04-30 17:27:00,上海,推荐,paid,664.84,74.52,590.32
O001653,U00673,2026-04-30,2026-04-30 08:18:00,山东,搜索,paid,307.18,33.18,274.0
O001654,U00505,2026-04-30,2026-04-30 12:05:00,四川,推荐,paid,770.43,40.51,729.92
O001655,U00569,2026-04-30,,山东,推荐,cancelled,490.13,34.64,0.0
O001656,U00410,2026-04-30,2026-04-30 21:12:00,四川,直播,paid,213.55,33.27,180.28
O001657,U00051,2026-04-30,2026-04-30 14:13:00,上海,直播,paid,382.62,57.68,324.94
O001658,U00218,2026-04-30,2026-04-30 20:31:00,浙江,搜索,paid,1145.1,194.85,950.25
O001659,U00654,2026-04-30,2026-04-30 21:56:00,江苏,自然流量,paid,587.73,98.02,489.71
O001660,U00137,2026-04-30,,北京,自然流量,cancelled,998.88,119.33,0.0
O001661,U00578,2026-04-30,2026-04-30 09:34:00,浙江,广告,paid,685.14,99.98,585.16
O001662,U00222,2026-04-30,2026-04-30 09:17:00,湖北,广告,paid,218.75,6.52,212.23
O001663,U00357,2026-04-30,2026-04-30 11:17:00,四川,搜索,paid,955.18,116.04,839.14
O001664,U00223,2026-04-30,2026-04-30 20:33:00,江苏,搜索,paid,370.16,8.12,362.04
O001665,U00391,2026-04-30,2026-04-30 11:25:00,广东,搜索,paid,1252.48,203.12,1049.36
O001666,U00540,2026-04-30,2026-04-30 20:27:00,江苏,推荐,paid,294.56,30.21,264.35
O001667,U00530,2026-04-30,2026-04-30 14:42:00,广东,广告,paid,490.94,37.8,453.14
O001668,U00424,2026-04-30,2026-04-30 10:37:00,湖北,自然流量,paid,1858.34,228.54,1629.8
O001669,U00336,2026-04-30,2026-04-30 13:18:00,上海,搜索,paid,538.77,60.64,478.13
O001670,U00410,2026-04-30,2026-04-30 21:35:00,四川,推荐,paid,994.09,167.65,826.44
O001671,U00214,2026-04-30,2026-04-30 22:11:00,江苏,自然流量,paid,1018.86,46.07,972.79
O001672,U00394,2026-04-30,2026-04-30 09:10:00,山东,搜索,paid,328.13,49.14,278.99
O001673,U00531,2026-04-30,2026-04-30 08:34:00,广东,搜索,paid,505.81,76.33,429.48
O001674,U00484,2026-04-30,2026-04-30 13:30:00,广东,自然流量,paid,572.08,90.62,481.46
O001675,U00481,2026-04-30,2026-04-30 20:12:00,浙江,搜索,paid,429.52,43.22,386.3
O001676,U00150,2026-04-30,2026-04-30 19:47:00,浙江,自然流量,paid,319.49,55.68,263.81
O001677,U00709,2026-04-30,,四川,推荐,cancelled,866.66,98.11,0.0
O001678,U00386,2026-04-30,2026-04-30 20:33:00,江苏,搜索,paid,526.74,35.48,491.26
O001679,U00200,2026-04-30,2026-04-30 12:43:00,山东,搜索,paid,177.93,27.46,150.47
O001680,U00730,2026-04-30,2026-04-30 16:15:00,广东,搜索,paid,264.14,8.49,255.65
O001681,U00721,2026-04-30,2026-04-30 18:31:00,广东,自然流量,paid,363.71,51.63,312.08
O001682,U00601,2026-04-30,2026-04-30 12:26:00,浙江,自然流量,paid,47.25,7.21,40.04
O001683,U00586,2026-04-30,2026-04-30 14:22:00,江苏,推荐,paid,1145.08,115.9,1029.18
O001684,U00092,2026-04-30,2026-04-30 21:40:00,江苏,推荐,paid,266.97,21.76,245.21
O001685,U00291,2026-04-30,2026-04-30 12:52:00,浙江,推荐,paid,433.6,43.0,390.6
O001686,U00434,2026-04-30,2026-04-30 13:46:00,浙江,搜索,paid,173.5,28.15,145.35
O001687,U00132,2026-04-30,2026-04-30 17:42:00,北京,搜索,paid,50.75,1.42,49.33
O001688,U00018,2026-04-30,2026-04-30 11:25:00,江苏,搜索,paid,275.97,27.4,248.57
O001689,U00208,2026-04-30,2026-04-30 14:24:00,浙江,推荐,paid,889.95,77.72,812.23
O001690,U00781,2026-04-30,2026-04-30 15:04:00,湖北,直播,paid,559.74,15.89,543.85
O001691,U00534,2026-04-30,2026-04-30 13:39:00,江苏,自然流量,paid,346.18,55.71,290.47
O001692,U00637,2026-04-30,2026-04-30 21:25:00,广东,推荐,paid,324.02,11.07,312.95
O001693,U00659,2026-04-30,2026-04-30 17:49:00,广东,自然流量,paid,164.19,5.04,159.15
O001694,U00715,2026-04-30,2026-04-30 14:43:00,上海,广告,paid,1244.56,94.36,1150.2
O001695,U00251,2026-04-30,2026-04-30 12:06:00,北京,自然流量,paid,314.8,20.91,293.89
O001696,U00128,2026-04-30,2026-04-30 08:48:00,上海,推荐,paid,520.9,82.39,438.51
O001697,U00416,2026-04-30,2026-04-30 12:42:00,上海,直播,paid,48.03,7.64,40.39
O001698,U00222,2026-04-30,2026-04-30 13:29:00,湖北,搜索,paid,473.68,39.52,434.16
O001699,U00177,2026-04-30,2026-04-30 14:28:00,四川,推荐,paid,183.21,3.99,179.22
O001700,U00088,2026-04-30,,北京,广告,cancelled,295.57,37.88,0.0
O001701,U00299,2026-04-30,2026-04-30 23:29:00,广东,推荐,paid,216.04,25.84,190.2
O001702,U00331,2026-04-30,2026-04-30 08:20:00,湖北,广告,paid,394.47,43.05,351.42
O001703,U00452,2026-04-30,,上海,自然流量,cancelled,346.69,10.82,0.0
O001704,U00361,2026-04-30,2026-04-30 17:33:00,浙江,直播,paid,230.43,35.63,194.8
O001705,U00058,2026-04-30,2026-04-30 22:35:00,湖北,直播,paid,292.93,35.79,257.14
O001706,U00358,2026-05-01,,山东,推荐,cancelled,581.61,13.31,0.0
O001707,U00154,2026-05-01,2026-05-01 08:25:00,山东,搜索,paid,330.6,21.17,309.43
O001708,U00616,2026-05-01,,北京,搜索,cancelled,349.18,13.64,0.0
O001709,U00173,2026-05-01,2026-05-01 22:23:00,广东,直播,paid,1985.65,295.44,1690.21
O001710,U00753,2026-05-01,,上海,推荐,cancelled,549.54,19.08,0.0
O001711,U00401,2026-05-01,,浙江,广告,cancelled,223.25,13.6,0.0
O001712,U00505,2026-05-01,2026-05-01 20:41:00,四川,直播,paid,216.35,6.6,209.75
O001713,U00563,2026-05-01,2026-05-01 14:50:00,湖北,广告,paid,500.19,31.43,468.76
O001714,U00760,2026-05-01,2026-05-01 17:33:00,上海,直播,paid,1442.61,254.74,1187.87
O001715,U00158,2026-05-01,2026-05-01 17:15:00,江苏,自然流量,paid,147.75,14.96,132.79
O001716,U00667,2026-05-01,2026-05-01 18:55:00,浙江,搜索,paid,342.87,46.84,296.03
O001717,U00365,2026-05-01,2026-05-01 16:25:00,江苏,自然流量,paid,642.97,74.16,568.81
O001718,U00751,2026-05-01,2026-05-01 09:44:00,北京,直播,paid,89.9,12.71,77.19
O001719,U00233,2026-05-01,2026-05-01 08:15:00,浙江,广告,paid,172.18,12.96,159.22
O001720,U00030,2026-05-01,2026-05-01 08:19:00,广东,自然流量,paid,296.04,12.2,283.84
O001721,U00024,2026-05-01,,广东,推荐,cancelled,424.99,17.97,0.0
O001722,U00272,2026-05-01,2026-05-01 18:12:00,北京,直播,paid,337.27,51.67,285.6
O001723,U00245,2026-05-01,2026-05-01 16:09:00,浙江,推荐,paid,572.52,53.65,518.87
O001724,U00692,2026-05-01,2026-05-01 14:35:00,湖北,搜索,paid,345.58,34.33,311.25
O001725,U00359,2026-05-01,2026-05-01 10:37:00,山东,搜索,paid,1997.7,303.27,1694.43
O001726,U00097,2026-05-01,2026-05-01 21:08:00,山东,自然流量,paid,808.63,135.7,672.93
O001727,U00557,2026-05-01,2026-05-01 10:42:00,湖北,直播,paid,162.41,25.17,137.24
O001728,U00488,2026-05-01,2026-05-01 11:32:00,上海,搜索,paid,942.06,57.66,884.4
O001729,U00671,2026-05-01,2026-05-01 21:15:00,湖北,搜索,paid,583.66,68.03,515.63
O001730,U00076,2026-05-01,2026-05-01 12:58:00,四川,搜索,paid,597.1,70.75,526.35
O001731,U00694,2026-05-01,2026-05-01 15:52:00,山东,推荐,paid,105.08,5.72,99.36
O001732,U00570,2026-05-01,2026-05-01 19:38:00,山东,推荐,paid,631.56,18.41,613.15
O001733,U00411,2026-05-01,2026-05-01 16:08:00,四川,搜索,paid,636.52,23.63,612.89
O001734,U00786,2026-05-01,2026-05-01 17:40:00,山东,搜索,paid,244.54,27.99,216.55
O001735,U00088,2026-05-01,2026-05-01 10:56:00,北京,搜索,paid,56.77,3.18,53.59
O001736,U00122,2026-05-01,2026-05-01 22:38:00,山东,推荐,paid,47.92,6.12,41.8
O001737,U00348,2026-05-01,2026-05-01 10:47:00,江苏,直播,paid,97.15,4.14,93.01
O001738,U00101,2026-05-01,2026-05-01 21:49:00,四川,推荐,paid,356.28,45.85,310.43
O001739,U00792,2026-05-01,2026-05-01 10:23:00,江苏,自然流量,paid,155.63,10.38,145.25
O001740,U00058,2026-05-01,2026-05-01 15:35:00,湖北,自然流量,paid,45.11,3.63,41.48
O001741,U00628,2026-05-01,2026-05-01 14:17:00,广东,自然流量,paid,1573.76,100.02,1473.74
O001742,U00707,2026-05-01,2026-05-01 11:02:00,山东,搜索,paid,208.19,30.44,177.75
O001743,U00074,2026-05-01,2026-05-01 13:09:00,湖北,自然流量,paid,50.68,5.44,45.24
O001744,U00242,2026-05-01,2026-05-01 15:34:00,江苏,自然流量,paid,348.97,53.94,295.03
O001745,U00684,2026-05-01,2026-05-01 21:30:00,上海,推荐,paid,599.76,74.18,525.58
O001746,U00044,2026-05-01,2026-05-01 22:07:00,广东,自然流量,paid,105.36,17.5,87.86
O001747,U00276,2026-05-01,2026-05-01 22:00:00,山东,推荐,paid,431.84,21.09,410.75
O001748,U00083,2026-05-01,2026-05-01 16:59:00,湖北,直播,paid,148.42,10.19,138.23
O001749,U00621,2026-05-01,2026-05-01 23:05:00,北京,搜索,paid,347.08,32.13,314.95
O001750,U00457,2026-05-01,2026-05-01 15:37:00,广东,推荐,paid,216.79,33.7,183.09
O001751,U00110,2026-05-01,2026-05-01 23:47:00,山东,自然流量,paid,348.58,12.46,336.12
O001752,U00048,2026-05-01,2026-05-01 20:56:00,上海,自然流量,paid,318.77,21.77,297.0
O001753,U00507,2026-05-01,2026-05-01 17:11:00,四川,搜索,paid,341.06,49.34,291.72
O001754,U00105,2026-05-01,2026-05-01 21:16:00,湖北,搜索,paid,571.62,30.38,541.24
O001755,U00257,2026-05-01,2026-05-01 23:43:00,四川,搜索,paid,1159.44,123.6,1035.84
O001756,U00657,2026-05-01,2026-05-01 12:49:00,江苏,自然流量,paid,142.26,6.97,135.29
O001757,U00609,2026-05-01,2026-05-01 09:58:00,北京,自然流量,paid,628.05,40.71,587.34
O001758,U00387,2026-05-01,2026-05-01 16:30:00,广东,推荐,paid,131.0,13.38,117.62
O001759,U00198,2026-05-01,2026-05-01 23:21:00,北京,自然流量,paid,658.54,81.87,576.67
O001760,U00539,2026-05-01,2026-05-01 13:59:00,四川,推荐,paid,704.87,20.51,684.36
O001761,U00110,2026-05-01,2026-05-01 11:35:00,山东,搜索,paid,453.0,34.86,418.14
O001762,U00679,2026-05-01,,上海,自然流量,cancelled,1558.69,54.79,0.0
O001763,U00097,2026-05-01,2026-05-01 10:05:00,山东,自然流量,paid,676.71,112.48,564.23
O001764,U00217,2026-05-01,2026-05-01 13:44:00,江苏,搜索,paid,1103.42,115.71,987.71
O001765,U00437,2026-05-01,2026-05-01 15:04:00,浙江,广告,paid,985.79,38.73,947.06
O001766,U00540,2026-05-01,2026-05-01 17:23:00,江苏,搜索,paid,243.7,28.32,215.38
O001767,U00341,2026-05-01,2026-05-01 11:09:00,湖北,搜索,paid,542.77,58.46,484.31
O001768,U00286,2026-05-01,2026-05-01 11:28:00,湖北,广告,paid,109.42,17.8,91.62
O001769,U00072,2026-05-01,2026-05-01 16:53:00,山东,直播,paid,843.66,116.63,727.03
O001770,U00432,2026-05-01,2026-05-01 20:14:00,山东,直播,paid,282.2,7.33,274.87
O001771,U00268,2026-05-01,2026-05-01 14:49:00,江苏,搜索,paid,437.07,30.7,406.37
O001772,U00534,2026-05-01,2026-05-01 13:44:00,江苏,推荐,paid,633.58,69.68,563.9
O001773,U00496,2026-05-01,2026-05-01 14:13:00,上海,推荐,paid,614.34,18.83,595.51
O001774,U00482,2026-05-01,2026-05-01 08:45:00,浙江,自然流量,paid,171.7,22.85,148.85
O001775,U00313,2026-05-01,2026-05-01 15:51:00,四川,自然流量,paid,371.47,59.71,311.76
O001776,U00422,2026-05-01,2026-05-01 17:17:00,北京,推荐,paid,868.41,127.26,741.15
O001777,U00780,2026-05-01,2026-05-01 19:00:00,湖北,广告,paid,402.08,60.06,342.02
O001778,U00316,2026-05-01,2026-05-01 16:00:00,浙江,搜索,paid,869.21,75.31,793.9
O001779,U00590,2026-05-01,2026-05-01 09:20:00,上海,搜索,paid,182.97,9.3,173.67
O001780,U00652,2026-05-01,2026-05-01 16:11:00,江苏,自然流量,paid,1611.12,131.04,1480.08
O001781,U00608,2026-05-01,2026-05-01 15:14:00,山东,广告,paid,1452.42,161.47,1290.95
O001782,U00096,2026-05-01,2026-05-01 15:50:00,上海,推荐,paid,376.0,48.24,327.76
O001783,U00130,2026-05-01,2026-05-01 14:17:00,山东,搜索,paid,541.19,55.19,486.0
O001784,U00207,2026-05-01,2026-05-01 11:47:00,湖北,直播,paid,1515.21,144.89,1370.32
O001785,U00627,2026-05-02,2026-05-02 13:24:00,上海,自然流量,paid,306.58,18.35,288.23
O001786,U00137,2026-05-02,2026-05-02 19:10:00,北京,推荐,paid,420.94,47.32,373.62
O001787,U00573,2026-05-02,,四川,推荐,cancelled,1263.72,75.57,0.0
O001788,U00620,2026-05-02,2026-05-02 18:02:00,四川,直播,paid,555.48,52.91,502.57
O001789,U00128,2026-05-02,2026-05-02 14:59:00,上海,直播,paid,261.94,45.03,216.91
O001790,U00292,2026-05-02,2026-05-02 16:29:00,北京,推荐,paid,516.38,47.5,468.88
O001791,U00444,2026-05-02,2026-05-02 14:51:00,四川,推荐,paid,323.8,56.39,267.41
O001792,U00734,2026-05-02,2026-05-02 08:41:00,北京,广告,paid,727.06,99.22,627.84
O001793,U00556,2026-05-02,2026-05-02 13:13:00,北京,推荐,paid,49.78,3.07,46.71
O001794,U00213,2026-05-02,2026-05-02 08:41:00,江苏,广告,paid,1835.93,131.95,1703.98
O001795,U00419,2026-05-02,2026-05-02 13:50:00,北京,搜索,paid,818.96,51.01,767.95
O001796,U00074,2026-05-02,2026-05-02 12:21:00,湖北,搜索,paid,1143.96,198.4,945.56
O001797,U00723,2026-05-02,2026-05-02 10:40:00,北京,广告,paid,1005.28,179.78,825.5
O001798,U00775,2026-05-02,2026-05-02 14:20:00,江苏,自然流量,paid,443.22,56.46,386.76
O001799,U00227,2026-05-02,2026-05-02 20:38:00,山东,自然流量,paid,260.4,28.09,232.31
O001800,U00626,2026-05-02,2026-05-02 23:29:00,上海,推荐,paid,384.32,61.07,323.25
O001801,U00386,2026-05-02,2026-05-02 21:13:00,江苏,直播,paid,474.35,24.23,450.12
O001802,U00697,2026-05-02,2026-05-02 15:14:00,上海,搜索,paid,930.58,128.61,801.97
O001803,U00074,2026-05-02,2026-05-02 09:28:00,湖北,推荐,paid,162.18,21.77,140.41
O001804,U00128,2026-05-02,2026-05-02 18:44:00,上海,直播,paid,951.14,78.74,872.4
O001805,U00620,2026-05-02,2026-05-02 12:37:00,四川,搜索,paid,1005.42,134.78,870.64
O001806,U00195,2026-05-02,2026-05-02 22:26:00,浙江,搜索,paid,1332.12,128.14,1203.98
O001807,U00289,2026-05-02,2026-05-02 22:22:00,四川,自然流量,paid,358.84,24.87,333.97
O001808,U00091,2026-05-02,2026-05-02 16:47:00,广东,自然流量,paid,1003.02,111.69,891.33
O001809,U00154,2026-05-02,2026-05-02 21:23:00,山东,自然流量,paid,60.55,4.44,56.11
O001810,U00185,2026-05-02,2026-05-02 08:55:00,广东,广告,paid,187.44,24.25,163.19
O001811,U00267,2026-05-02,2026-05-02 19:52:00,湖北,搜索,paid,146.67,22.06,124.61
O001812,U00081,2026-05-02,2026-05-02 11:43:00,四川,推荐,paid,1166.66,39.53,1127.13
O001813,U00515,2026-05-02,,广东,自然流量,cancelled,771.36,129.38,0.0
O001814,U00499,2026-05-02,2026-05-02 20:35:00,广东,推荐,paid,625.64,98.45,527.19
O001815,U00726,2026-05-02,2026-05-02 16:45:00,四川,推荐,paid,762.56,90.75,671.81
O001816,U00239,2026-05-02,2026-05-02 18:17:00,广东,推荐,paid,310.78,48.75,262.03
O001817,U00697,2026-05-02,2026-05-02 10:34:00,上海,自然流量,paid,479.66,14.75,464.91
O001818,U00034,2026-05-02,2026-05-02 16:29:00,广东,搜索,paid,1106.18,82.23,1023.95
O001819,U00310,2026-05-02,2026-05-02 13:58:00,江苏,直播,paid,163.78,26.79,136.99
O001820,U00517,2026-05-02,2026-05-02 21:26:00,浙江,搜索,paid,147.01,19.4,127.61
O001821,U00509,2026-05-02,2026-05-02 08:09:00,上海,搜索,paid,723.68,92.55,631.13
O001822,U00383,2026-05-02,2026-05-02 18:21:00,四川,自然流量,paid,780.49,30.46,750.03
O001823,U00635,2026-05-02,2026-05-02 20:21:00,广东,自然流量,paid,393.94,42.8,351.14
O001824,U00532,2026-05-02,,江苏,直播,cancelled,619.61,33.72,0.0
O001825,U00100,2026-05-02,2026-05-02 10:52:00,湖北,推荐,paid,965.57,49.6,915.97
O001826,U00395,2026-05-02,2026-05-02 19:36:00,湖北,自然流量,paid,39.87,5.19,34.68
O001827,U00248,2026-05-02,2026-05-02 10:18:00,上海,广告,paid,347.85,12.0,335.85
O001828,U00091,2026-05-02,2026-05-02 17:18:00,广东,自然流量,paid,568.04,28.61,539.43
O001829,U00632,2026-05-02,2026-05-02 21:47:00,四川,广告,paid,642.03,45.69,596.34
O001830,U00443,2026-05-02,2026-05-02 11:09:00,浙江,自然流量,paid,558.75,98.23,460.52
O001831,U00629,2026-05-02,2026-05-02 11:01:00,北京,直播,paid,638.55,108.29,530.26
O001832,U00108,2026-05-02,2026-05-02 12:51:00,北京,广告,paid,2355.22,297.38,2057.84
O001833,U00415,2026-05-02,2026-05-02 19:59:00,浙江,推荐,paid,253.03,37.88,215.15
O001834,U00175,2026-05-02,2026-05-02 16:31:00,上海,推荐,paid,1423.95,72.58,1351.37
O001835,U00726,2026-05-02,2026-05-02 19:31:00,四川,自然流量,paid,561.98,68.19,493.79
O001836,U00136,2026-05-02,2026-05-02 18:39:00,江苏,推荐,paid,155.39,9.75,145.64
O001837,U00132,2026-05-02,2026-05-02 13:57:00,北京,自然流量,paid,225.15,15.14,210.01
O001838,U00046,2026-05-02,,江苏,搜索,cancelled,1299.19,35.11,0.0
O001839,U00187,2026-05-02,2026-05-02 20:44:00,四川,自然流量,paid,1053.06,181.9,871.16
O001840,U00350,2026-05-02,2026-05-02 18:27:00,广东,自然流量,paid,153.23,17.39,135.84
O001841,U00705,2026-05-02,2026-05-02 22:46:00,江苏,自然流量,paid,1025.7,103.99,921.71
O001842,U00356,2026-05-02,,浙江,搜索,cancelled,1557.37,36.89,0.0
O001843,U00745,2026-05-02,2026-05-02 22:57:00,四川,直播,paid,259.29,32.79,226.5
O001844,U00772,2026-05-02,2026-05-02 18:46:00,湖北,推荐,paid,415.25,56.82,358.43
O001845,U00173,2026-05-02,2026-05-02 19:14:00,广东,广告,paid,246.23,33.73,212.5
O001846,U00132,2026-05-02,2026-05-02 20:31:00,北京,推荐,paid,450.96,18.12,432.84
O001847,U00414,2026-05-02,2026-05-02 13:55:00,湖北,直播,paid,1594.1,201.12,1392.98
O001848,U00539,2026-05-02,2026-05-02 18:27:00,四川,广告,paid,609.73,61.94,547.79
O001849,U00306,2026-05-02,2026-05-02 20:17:00,北京,推荐,paid,206.67,24.33,182.34
O001850,U00565,2026-05-02,,山东,自然流量,cancelled,1267.93,154.42,0.0
O001851,U00331,2026-05-02,2026-05-02 10:45:00,湖北,直播,paid,295.62,18.99,276.63
O001852,U00540,2026-05-02,2026-05-02 23:27:00,江苏,搜索,paid,550.35,65.35,485.0
O001853,U00230,2026-05-02,2026-05-02 21:15:00,湖北,自然流量,paid,1104.21,99.93,1004.28
