item_id,order_id,product_id,quantity,unit_price,item_amount
I0002389,O001786,P0027,1,420.94,420.94
I0002390,O001787,P0048,2,242.51,485.02
I0002391,O001787,P0035,2,389.35,778.7
I0002392,O001788,P0042,1,555.48,555.48
I0002393,O001789,P0044,1,261.94,261.94
I0002394,O001790,P0049,1,516.38,516.38
I0002395,O001791,P0057,2,161.9,323.8
I0002396,O001792,P0062,2,363.53,727.06
I0002397,O001793,P0013,1,49.78,49.78
I0002398,O001794,P0056,1,568.94,568.94
I0002399,O001794,P0074,3,422.33,1266.99
I0002400,O001795,P0030,1,482.84,482.84
I0002401,O001795,P0063,2,168.06,336.12
I0002402,O001796,P0043,2,571.98,1143.96
I0002403,O001797,P0049,2,502.64,1005.28
I0002404,O001798,P0053,2,221.61,443.22
I0002405,O001799,P0011,2,130.2,260.4
I0002406,O001800,P0065,2,192.16,384.32
I0002407,O001801,P0042,1,474.35,474.35
I0002408,O001802,P0066,2,465.29,930.58
I0002409,O001803,P0057,1,162.18,162.18
I0002410,O001804,P0060,1,553.65,553.65
I0002411,O001804,P0055,1,397.49,397.49
I0002412,O001805,P0048,1,230.5,230.5
I0002413,O001805,P0035,2,387.46,774.92
I0002414,O001806,P0004,3,444.04,1332.12
I0002415,O001807,P0062,1,358.84,358.84
I0002416,O001808,P0027,1,360.43,360.43
I0002417,O001808,P0008,1,642.59,642.59
I0002418,O001809,P0032,1,60.55,60.55
I0002419,O001810,P0053,1,187.44,187.44
I0002420,O001811,P0011,1,146.67,146.67
I0002421,O001812,P0052,2,583.33,1166.66
I0002422,O001813,P0036,1,245.32,245.32
I0002423,O001813,P0052,1,526.04,526.04
I0002424,O001814,P0075,1,625.64,625.64
I0002425,O001815,P0048,1,228.31,228.31
I0002426,O001815,P0052,1,534.25,534.25
I0002427,O001816,P0024,1,310.78,310.78
I0002428,O001817,P0020,1,479.66,479.66
I0002429,O001818,P0028,1,467.46,467.46
I0002430,O001818,P0071,1,638.72,638.72
I0002431,O001819,P0034,1,163.78,163.78
I0002432,O001820,P0011,1,147.01,147.01
I0002433,O001821,P0027,2,361.84,723.68
I0002434,O001822,P0041,1,177.42,177.42
I0002435,O001822,P0069,2,236.07,472.14
I0002436,O001822,P0011,1,130.93,130.93
I0002437,O001823,P0010,2,196.97,393.94
I0002438,O001824,P0059,1,619.61,619.61
I0002439,O001825,P0074,1,406.16,406.16
I0002440,O001825,P0012,1,559.41,559.41
I0002441,O001826,P0023,1,39.87,39.87
I0002442,O001827,P0014,1,307.68,307.68
I0002443,O001827,P0023,1,40.17,40.17
I0002444,O001828,P0046,1,413.2,413.2
I0002445,O001828,P0047,1,154.84,154.84
I0002446,O001829,P0071,1,642.03,642.03
I0002447,O001830,P0039,1,558.75,558.75
I0002448,O001831,P0008,1,638.55,638.55
I0002449,O001832,P0049,1,549.51,549.51
I0002450,O001832,P0012,2,637.89,1275.78
I0002451,O001832,P0003,1,529.93,529.93
I0002452,O001833,P0017,1,253.03,253.03
I0002453,O001834,P0049,3,474.65,1423.95
I0002454,O001835,P0030,1,561.98,561.98
I0002455,O001836,P0021,1,99.28,99.28
I0002456,O001836,P0019,1,56.11,56.11
I0002457,O001837,P0016,1,225.15,225.15
I0002458,O001838,P0003,2,622.09,1244.18
I0002459,O001838,P0019,1,55.01,55.01
I0002460,O001839,P0039,2,526.53,1053.06
I0002461,O001840,P0011,1,153.23,153.23
I0002462,O001841,P0043,1,573.22,573.22
I0002463,O001841,P0046,1,452.48,452.48
I0002464,O001842,P0031,1,546.93,546.93
I0002465,O001842,P0010,1,166.92,166.92
I0002466,O001842,P0027,2,421.76,843.52
I0002467,O001843,P0036,1,259.29,259.29
I0002468,O001844,P0027,1,415.25,415.25
I0002469,O001845,P0016,1,246.23,246.23
I0002470,O001846,P0053,1,188.44,188.44
I0002471,O001846,P0061,1,262.52,262.52
I0002472,O001847,P0043,1,575.02,575.02
I0002473,O001847,P0049,2,509.54,1019.08
I0002474,O001848,P0015,1,326.66,326.66
I0002475,O001848,P0068,1,283.07,283.07
I0002476,O001849,P0053,1,206.67,206.67
I0002477,O001850,P0074,2,387.55,775.1
I0002478,O001850,P0042,1,492.83,492.83
I0002479,O001851,P0021,1,90.79,90.79
I0002480,O001851,P0065,1,204.83,204.83
I0002481,O001852,P0055,1,387.16,387.16
I0002482,O001852,P0057,1,163.19,163.19
I0002483,O001853,P0010,1,177.89,177.89
I0002484,O001853,P0046,2,463.16,926.32
I0002485,O001854,P0045,1,300.66,300.66
I0002486,O001854,P0065,2,220.34,440.68
I0002487,O001854,P0024,1,301.01,301.01
I0002488,O001855,P0028,1,525.07,525.07
I0002489,O001856,P0007,3,383.03,1149.09
I0002490,O001857,P0031,1,539.21,539.21
I0002491,O001858,P0032,1,59.82,59.82
I0002492,O001859,P0043,1,605.07,605.07
I0002493,O001860,P0045,1,341.17,341.17
I0002494,O001861,P0046,1,484.54,484.54
I0002495,O001861,P0042,1,536.62,536.62
I0002496,O001862,P0012,2,599.54,1199.08
I0002497,O001863,P0001,1,551.89,551.89
I0002498,O001863,P0058,1,156.82,156.82
I0002499,O001864,P0036,1,269.59,269.59
I0002500,O001865,P0067,1,258.33,258.33
I0002501,O001866,P0041,1,147.96,147.96
I0002502,O001867,P0040,1,185.82,185.82
I0002503,O001868,P0001,2,498.99,997.98
I0002504,O001869,P0047,1,162.72,162.72
I0002505,O001870,P0037,1,267.37,267.37
I0002506,O001870,P0034,2,172.58,345.16
I0002507,O001871,P0014,1,304.9,304.9
I0002508,O001872,P0041,1,174.51,174.51
I0002509,O001873,P0045,2,316.9,633.8
I0002510,O001873,P0063,1,165.03,165.03
I0002511,O001873,P0039,1,514.72,514.72
I0002512,O001874,P0039,1,530.58,530.58
I0002513,O001875,P0064,1,500.94,500.94
I0002514,O001875,P0063,1,175.18,175.18
I0002515,O001876,P0037,1,307.51,307.51
I0002516,O001877,P0004,1,382.11,382.11
I0002517,O001878,P0023,2,41.18,82.36
I0002518,O001879,P0031,1,543.4,543.4
I0002519,O001879,P0071,1,597.86,597.86
I0002520,O001880,P0068,1,260.88,260.88
I0002521,O001881,P0045,2,342.1,684.2
I0002522,O001882,P0040,3,167.0,501.0
I0002523,O001883,P0009,1,229.08,229.08
I0002524,O001883,P0035,1,388.53,388.53
I0002525,O001884,P0020,1,476.58,476.58
I0002526,O001885,P0034,1,191.83,191.83
I0002527,O001886,P0026,2,287.27,574.54
I0002528,O001887,P0070,1,219.15,219.15
I0002529,O001888,P0035,1,353.92,353.92
I0002530,O001889,P0013,2,50.02,100.04
I0002531,O001890,P0003,1,531.28,531.28
I0002532,O001891,P0013,1,52.03,52.03
I0002533,O001892,P0067,1,233.21,233.21
I0002534,O001893,P0050,1,153.39,153.39
I0002535,O001894,P0062,3,350.26,1050.78
I0002536,O001894,P0056,1,584.58,584.58
I0002537,O001894,P0014,1,287.98,287.98
I0002538,O001895,P0006,1,57.6,57.6
I0002539,O001896,P0006,1,61.04,61.04
I0002540,O001897,P0011,1,135.23,135.23
I0002541,O001898,P0005,1,223.5,223.5
I0002542,O001898,P0073,1,390.17,390.17
I0002543,O001899,P0048,1,206.14,206.14
I0002544,O001900,P0032,1,58.59,58.59
I0002545,O001900,P0009,1,236.56,236.56
I0002546,O001900,P0051,2,169.06,338.12
I0002547,O001901,P0030,1,582.33,582.33
I0002548,O001902,P0031,2,484.18,968.36
I0002549,O001903,P0016,2,242.81,485.62
I0002550,O001903,P0004,1,454.29,454.29
I0002551,O001904,P0075,1,613.08,613.08
I0002552,O001905,P0063,1,150.41,150.41
I0002553,O001906,P0033,1,327.7,327.7
I0002554,O001906,P0070,1,188.67,188.67
I0002555,O001906,P0030,1,536.68,536.68
I0002556,O001907,P0002,1,272.38,272.38
I0002557,O001907,P0050,2,175.42,350.84
I0002558,O001908,P0031,1,474.21,474.21
I0002559,O001909,P0034,1,174.0,174.0
I0002560,O001909,P0044,1,261.06,261.06
I0002561,O001909,P0015,1,330.61,330.61
I0002562,O001910,P0044,2,242.02,484.04
I0002563,O001911,P0016,1,211.45,211.45
I0002564,O001912,P0044,1,259.95,259.95
I0002565,O001913,P0004,1,427.07,427.07
I0002566,O001914,P0024,2,313.38,626.76
I0002567,O001915,P0057,2,190.17,380.34
I0002568,O001916,P0024,2,305.07,610.14
I0002569,O001917,P0016,1,217.01,217.01
I0002570,O001917,P0017,1,250.23,250.23
I0002571,O001917,P0071,1,658.06,658.06
I0002572,O001918,P0019,1,52.79,52.79
I0002573,O001919,P0001,1,539.23,539.23
I0002574,O001919,P0052,1,524.89,524.89
I0002575,O001920,P0032,1,59.18,59.18
I0002576,O001921,P0069,1,243.66,243.66
I0002577,O001922,P0047,1,157.68,157.68
I0002578,O001923,P0047,1,175.45,175.45
I0002579,O001923,P0043,3,624.08,1872.24
I0002580,O001923,P0004,1,415.98,415.98
I0002581,O001924,P0032,2,60.09,120.18
I0002582,O001925,P0027,1,392.75,392.75
I0002583,O001925,P0074,1,388.25,388.25
I0002584,O001925,P0017,2,276.79,553.58
I0002585,O001926,P0015,1,355.31,355.31
I0002586,O001927,P0001,1,473.51,473.51
I0002587,O001928,P0019,1,55.85,55.85
I0002588,O001928,P0021,1,88.6,88.6
I0002589,O001928,P0001,1,512.73,512.73
I0002590,O001929,P0017,2,265.89,531.78
I0002591,O001930,P0007,1,377.08,377.08
I0002592,O001931,P0064,1,447.81,447.81
I0002593,O001932,P0043,3,575.54,1726.62
I0002594,O001932,P0058,1,156.98,156.98
I0002595,O001933,P0014,1,319.18,319.18
I0002596,O001934,P0016,2,216.2,432.4
I0002597,O001935,P0035,1,341.38,341.38
I0002598,O001935,P0074,1,377.19,377.19
I0002599,O001936,P0010,2,190.95,381.9
I0002600,O001936,P0055,1,384.1,384.1
I0002601,O001937,P0015,3,375.49,1126.47
I0002602,O001938,P0011,1,141.4,141.4
I0002603,O001939,P0056,1,676.31,676.31
I0002604,O001939,P0060,1,528.89,528.89
I0002605,O001940,P0049,1,565.06,565.06
I0002606,O001940,P0047,1,175.19,175.19
I0002607,O001940,P0061,1,252.08,252.08
I0002608,O001941,P0069,1,230.09,230.09
I0002609,O001942,P0002,1,278.47,278.47
I0002610,O001943,P0018,1,158.68,158.68
I0002611,O001944,P0035,2,372.39,744.78
I0002612,O001945,P0059,1,567.12,567.12
I0002613,O001946,P0002,2,290.52,581.04
I0002614,O001947,P0035,1,349.17,349.17
I0002615,O001948,P0054,2,62.56,125.12
I0002616,O001949,P0021,1,90.37,90.37
I0002617,O001950,P0039,2,542.16,1084.32
I0002618,O001951,P0042,1,565.65,565.65
I0002619,O001951,P0041,1,155.93,155.93
I0002620,O001952,P0056,1,611.86,611.86
I0002621,O001953,P0041,2,170.6,341.2
I0002622,O001954,P0043,1,587.11,587.11
I0002623,O001955,P0027,1,432.89,432.89
I0002624,O001956,P0073,1,387.02,387.02
I0002625,O001957,P0007,1,384.24,384.24
I0002626,O001958,P0007,1,375.44,375.44
I0002627,O001958,P0035,1,338.12,338.12
I0002628,O001959,P0048,2,207.55,415.1
I0002629,O001960,P0045,1,341.43,341.43
I0002630,O001960,P0003,1,550.01,550.01
I0002631,O001961,P0041,1,150.69,150.69
I0002632,O001961,P0046,2,447.11,894.22
I0002633,O001962,P0018,1,178.8,178.8
I0002634,O001962,P0010,1,194.14,194.14
I0002635,O001963,P0006,1,52.28,52.28
I0002636,O001964,P0010,1,186.8,186.8
I0002637,O001965,P0006,1,54.89,54.89
I0002638,O001966,P0005,1,232.9,232.9
I0002639,O001967,P0069,1,205.64,205.64
I0002640,O001968,P0049,1,512.93,512.93
I0002641,O001969,P0063,1,144.38,144.38
I0002642,O001970,P0046,1,409.95,409.95
I0002643,O001971,P0075,1,622.09,622.09
I0002644,O001971,P0073,1,394.62,394.62
I0002645,O001972,P0056,1,630.69,630.69
I0002646,O001973,P0039,1,502.7,502.7
I0002647,O001974,P0057,1,191.63,191.63
I0002648,O001975,P0061,1,250.27,250.27
I0002649,O001976,P0054,1,63.38,63.38
I0002650,O001976,P0014,1,288.62,288.62
I0002651,O001977,P0005,1,223.23,223.23
I0002652,O001978,P0062,1,360.51,360.51
I0002653,O001979,P0008,1,564.82,564.82
I0002654,O001979,P0004,1,391.93,391.93
I0002655,O001980,P0053,1,197.23,197.23
I0002656,O001981,P0049,1,506.36,506.36
I0002657,O001982,P0037,1,285.31,285.31
I0002658,O001983,P0034,1,181.68,181.68
I0002659,O001984,P0038,1,274.05,274.05
I0002660,O001985,P0071,2,652.57,1305.14
I0002661,O001986,P0032,1,50.86,50.86
I0002662,O001986,P0060,1,532.8,532.8
I0002663,O001987,P0016,2,245.27,490.54
I0002664,O001988,P0012,2,621.57,1243.14
I0002665,O001989,P0019,1,52.41,52.41
I0002666,O001989,P0039,1,529.37,529.37
I0002667,O001989,P0063,3,151.3,453.9
I0002668,O001990,P0072,1,505.47,505.47
I0002669,O001990,P0014,2,331.88,663.76
I0002670,O001990,P0040,1,170.08,170.08
I0002671,O001991,P0074,1,412.01,412.01
I0002672,O001992,P0003,1,544.65,544.65
I0002673,O001993,P0061,1,265.59,265.59
I0002674,O001994,P0068,1,292.56,292.56
I0002675,O001995,P0052,3,486.32,1458.96
I0002676,O001996,P0072,1,502.25,502.25
I0002677,O001996,P0006,1,59.43,59.43
I0002678,O001996,P0045,1,295.28,295.28
I0002679,O001997,P0005,1,204.04,204.04
I0002680,O001998,P0075,2,616.04,1232.08
I0002681,O001999,P0010,1,196.21,196.21
I0002682,O002000,P0005,1,196.54,196.54
I0002683,O002000,P0057,2,174.53,349.06
I0002684,O002001,P0046,1,428.75,428.75
I0002685,O002001,P0043,1,637.69,637.69
I0002686,O002001,P0055,1,423.95,423.95
I0002687,O002002,P0004,1,408.79,408.79
I0002688,O002002,P0028,2,546.57,1093.14
I0002689,O002003,P0045,1,318.43,318.43
I0002690,O002004,P0039,1,551.86,551.86
I0002691,O002004,P0055,1,454.13,454.13
I0002692,O002004,P0020,1,551.6,551.6
I0002693,O002005,P0062,1,361.28,361.28
I0002694,O002006,P0062,2,361.46,722.92
I0002695,O002007,P0060,1,587.48,587.48
I0002696,O002007,P0017,1,266.95,266.95
I0002697,O002008,P0069,1,221.55,221.55
I0002698,O002009,P0030,1,491.95,491.95
I0002699,O002009,P0031,1,549.23,549.23
I0002700,O002010,P0008,1,630.83,630.83
I0002701,O002011,P0054,1,63.85,63.85
I0002702,O002012,P0012,2,552.83,1105.66
I0002703,O002013,P0074,1,409.83,409.83
I0002704,O002014,P0034,1,180.87,180.87
I0002705,O002015,P0054,1,57.47,57.47
I0002706,O002015,P0009,3,255.33,765.99
I0002707,O002015,P0018,2,150.75,301.5
I0002708,O002016,P0050,1,174.54,174.54
I0002709,O002017,P0009,1,251.1,251.1
I0002710,O002018,P0023,1,46.15,46.15
I0002711,O002018,P0044,1,279.2,279.2
I0002712,O002019,P0073,1,441.59,441.59
I0002713,O002020,P0036,1,242.11,242.11
I0002714,O002021,P0015,2,325.1,650.2
I0002715,O002021,P0010,1,171.54,171.54
I0002716,O002021,P0040,1,177.23,177.23
I0002717,O002022,P0008,1,666.01,666.01
I0002718,O002023,P0074,1,352.18,352.18
I0002719,O002023,P0013,1,52.57,52.57
I0002720,O002024,P0003,1,536.47,536.47
I0002721,O002025,P0073,3,409.65,1228.95
I0002722,O002026,P0075,1,586.75,586.75
I0002723,O002027,P0028,3,555.29,1665.87
I0002724,O002028,P0056,1,586.56,586.56
I0002725,O002029,P0047,1,155.68,155.68
I0002726,O002030,P0060,1,608.87,608.87
I0002727,O002031,P0057,1,173.98,173.98
I0002728,O002032,P0058,2,159.0,318.0
I0002729,O002033,P0056,1,592.66,592.66
I0002730,O002034,P0003,1,556.04,556.04
I0002731,O002035,P0023,1,38.94,38.94
I0002732,O002036,P0030,1,572.97,572.97
I0002733,O002037,P0074,3,410.09,1230.27
I0002734,O002037,P0015,1,375.05,375.05
I0002735,O002038,P0055,2,416.22,832.44
I0002736,O002038,P0050,1,153.65,153.65
I0002737,O002039,P0051,1,180.72,180.72
I0002738,O002040,P0013,1,44.82,44.82
I0002739,O002040,P0063,2,170.62,341.24
I0002740,O002041,P0053,3,203.13,609.39
I0002741,O002041,P0074,1,410.5,410.5
I0002742,O002042,P0071,2,588.52,1177.04
I0002743,O002043,P0008,3,658.82,1976.46
I0002744,O002044,P0014,1,345.61,345.61
I0002745,O002045,P0071,1,554.27,554.27
I0002746,O002045,P0069,1,221.43,221.43
I0002747,O002046,P0070,1,212.05,212.05
I0002748,O002047,P0043,3,650.67,1952.01
I0002749,O002048,P0057,1,176.4,176.4
I0002750,O002049,P0040,1,175.41,175.41
I0002751,O002050,P0001,3,559.36,1678.08
I0002752,O002050,P0071,3,618.2,1854.6
I0002753,O002050,P0073,2,374.64,749.28
I0002754,O002051,P0067,1,239.67,239.67
I0002755,O002052,P0074,2,396.16,792.32
I0002756,O002053,P0032,1,57.04,57.04
I0002757,O002053,P0074,1,417.24,417.24
I0002758,O002054,P0029,1,328.49,328.49
I0002759,O002054,P0028,1,510.61,510.61
I0002760,O002055,P0066,1,491.17,491.17
I0002761,O002056,P0007,1,389.61,389.61
I0002762,O002057,P0039,2,531.9,1063.8
I0002763,O002058,P0075,2,565.69,1131.38
I0002764,O002059,P0058,2,172.8,345.6
I0002765,O002060,P0066,1,487.33,487.33
I0002766,O002061,P0041,1,171.15,171.15
I0002767,O002062,P0062,1,405.71,405.71
I0002768,O002063,P0060,1,550.8,550.8
I0002769,O002064,P0050,1,158.34,158.34
I0002770,O002065,P0006,1,54.2,54.2
I0002771,O002066,P0043,2,591.58,1183.16
I0002772,O002067,P0063,1,157.75,157.75
I0002773,O002068,P0006,2,53.35,106.7
I0002774,O002069,P0047,2,173.49,346.98
I0002775,O002069,P0073,1,384.52,384.52
I0002776,O002069,P0036,1,242.16,242.16
I0002777,O002070,P0042,1,510.76,510.76
I0002778,O002070,P0004,2,392.88,785.76
I0002779,O002071,P0046,1,408.75,408.75
I0002780,O002072,P0028,1,508.53,508.53
I0002781,O002072,P0043,1,630.81,630.81
I0002782,O002072,P0055,1,453.62,453.62
I0002783,O002073,P0053,1,207.37,207.37
I0002784,O002074,P0055,2,423.8,847.6
I0002785,O002075,P0060,1,587.95,587.95
I0002786,O002076,P0021,2,88.88,177.76
I0002787,O002077,P0021,2,96.1,192.2
I0002788,O002077,P0074,1,359.63,359.63
I0002789,O002078,P0072,2,462.37,924.74
I0002790,O002078,P0017,1,272.7,272.7
I0002791,O002079,P0071,2,556.89,1113.78
I0002792,O002080,P0022,1,619.9,619.9
I0002793,O002081,P0035,1,328.12,328.12
I0002794,O002082,P0044,1,257.35,257.35
I0002795,O002083,P0001,2,543.85,1087.7
I0002796,O002084,P0066,1,472.48,472.48
I0002797,O002085,P0019,2,53.79,107.58
I0002798,O002086,P0067,2,223.02,446.04
I0002799,O002087,P0049,1,520.35,520.35
I0002800,O002088,P0047,1,159.69,159.69
I0002801,O002089,P0072,1,466.5,466.5
I0002802,O002090,P0052,2,489.68,979.36
I0002803,O002090,P0063,1,159.51,159.51
I0002804,O002091,P0075,1,599.53,599.53
I0002805,O002091,P0048,1,242.1,242.1
I0002806,O002091,P0057,1,182.47,182.47
I0002807,O002092,P0047,1,153.32,153.32
I0002808,O002093,P0030,1,581.93,581.93
I0002809,O002093,P0023,1,46.16,46.16
I0002810,O002093,P0005,1,229.98,229.98
I0002811,O002094,P0030,1,556.6,556.6
I0002812,O002094,P0055,1,402.8,402.8
I0002813,O002094,P0042,2,486.23,972.46
I0002814,O002095,P0028,1,462.34,462.34
I0002815,O002096,P0030,2,519.56,1039.12
I0002816,O002096,P0057,1,186.44,186.44
I0002817,O002096,P0055,1,408.61,408.61
I0002818,O002097,P0012,2,608.22,1216.44
I0002819,O002098,P0036,1,260.46,260.46
I0002820,O002099,P0046,1,432.16,432.16
I0002821,O002100,P0014,1,348.65,348.65
I0002822,O002100,P0013,2,48.4,96.8
I0002823,O002100,P0015,2,368.58,737.16
I0002824,O002101,P0029,1,320.1,320.1
I0002825,O002101,P0022,1,564.45,564.45
I0002826,O002102,P0069,1,235.34,235.34
I0002827,O002103,P0018,2,159.83,319.66
I0002828,O002103,P0002,2,301.07,602.14
I0002829,O002103,P0043,1,664.87,664.87
I0002830,O002104,P0033,1,321.93,321.93
I0002831,O002105,P0071,2,631.67,1263.34
I0002832,O002106,P0035,1,337.53,337.53
I0002833,O002107,P0059,1,610.15,610.15
I0002834,O002108,P0009,1,233.74,233.74
I0002835,O002108,P0031,1,550.52,550.52
I0002836,O002109,P0059,1,663.93,663.93
I0002837,O002110,P0020,2,561.51,1123.02
I0002838,O002111,P0009,3,248.46,745.38
I0002839,O002112,P0060,1,535.69,535.69
I0002840,O002112,P0004,1,405.12,405.12
I0002841,O002112,P0054,1,61.28,61.28
I0002842,O002113,P0023,1,42.04,42.04
I0002843,O002113,P0063,1,153.33,153.33
I0002844,O002114,P0027,1,357.0,357.0
I0002845,O002115,P0010,1,193.79,193.79
I0002846,O002116,P0011,2,130.86,261.72
I0002847,O002116,P0067,2,254.48,508.96
I0002848,O002117,P0006,2,55.24,110.48
I0002849,O002118,P0065,2,226.74,453.48
I0002850,O002119,P0022,2,615.49,1230.98
I0002851,O002120,P0003,1,563.86,563.86
I0002852,O002121,P0018,1,167.9,167.9
I0002853,O002122,P0032,1,55.57,55.57
I0002854,O002123,P0053,1,195.44,195.44
I0002855,O002123,P0024,1,295.39,295.39
I0002856,O002124,P0058,1,164.09,164.09
I0002857,O002125,P0028,1,471.04,471.04
I0002858,O002126,P0033,1,349.17,349.17
I0002859,O002126,P0006,1,55.49,55.49
I0002860,O002127,P0062,3,372.2,1116.6
I0002861,O002128,P0059,1,646.02,646.02
I0002862,O002128,P0030,3,514.08,1542.24
I0002863,O002129,P0027,1,404.6,404.6
I0002864,O002129,P0024,1,298.35,298.35
I0002865,O002130,P0021,1,86.71,86.71
I0002866,O002130,P0031,1,535.16,535.16
I0002867,O002131,P0042,1,477.81,477.81
I0002868,O002132,P0065,1,221.57,221.57
I0002869,O002133,P0010,1,162.96,162.96
I0002870,O002133,P0005,1,226.36,226.36
I0002871,O002134,P0058,1,157.79,157.79
I0002872,O002135,P0075,1,580.71,580.71
I0002873,O002136,P0042,1,508.86,508.86
I0002874,O002136,P0031,1,514.46,514.46
I0002875,O002137,P0021,1,84.36,84.36
I0002876,O002138,P0065,1,189.18,189.18
I0002877,O002138,P0021,1,83.73,83.73
I0002878,O002139,P0008,2,560.06,1120.12
I0002879,O002140,P0066,1,481.27,481.27
I0002880,O002141,P0012,1,587.2,587.2
I0002881,O002141,P0022,3,551.38,1654.14
I0002882,O002142,P0033,1,338.19,338.19
I0002883,O002143,P0073,1,373.65,373.65
I0002884,O002144,P0020,1,516.27,516.27
I0002885,O002145,P0065,1,205.47,205.47
I0002886,O002146,P0031,1,464.56,464.56
I0002887,O002147,P0011,3,127.37,382.11
I0002888,O002148,P0053,1,200.87,200.87
I0002889,O002149,P0025,1,404.38,404.38
I0002890,O002150,P0052,1,510.46,510.46
I0002891,O002150,P0063,2,172.2,344.4
I0002892,O002151,P0062,1,392.34,392.34
I0002893,O002151,P0038,1,260.64,260.64
I0002894,O002152,P0056,1,627.95,627.95
I0002895,O002153,P0020,1,563.4,563.4
I0002896,O002154,P0026,1,335.55,335.55
I0002897,O002155,P0057,3,185.61,556.83
I0002898,O002155,P0004,1,410.37,410.37
I0002899,O002156,P0052,2,569.56,1139.12
I0002900,O002157,P0060,1,562.53,562.53
I0002901,O002158,P0007,1,339.68,339.68
I0002902,O002159,P0038,2,277.09,554.18
I0002903,O002159,P0037,1,274.35,274.35
I0002904,O002160,P0019,1,55.86,55.86
I0002905,O002161,P0015,3,363.15,1089.45
I0002906,O002161,P0028,3,550.88,1652.64
I0002907,O002161,P0074,1,363.68,363.68
I0002908,O002162,P0073,2,387.16,774.32
I0002909,O002163,P0053,1,218.81,218.81
I0002910,O002164,P0052,1,526.96,526.96
I0002911,O002165,P0001,1,482.98,482.98
I0002912,O002166,P0054,1,58.05,58.05
I0002913,O002167,P0003,2,553.59,1107.18
I0002914,O002168,P0049,2,569.11,1138.22
I0002915,O002168,P0065,3,226.66,679.98
I0002916,O002168,P0033,1,293.47,293.47
I0002917,O002169,P0044,2,251.87,503.74
I0002918,O002170,P0020,3,574.74,1724.22
I0002919,O002171,P0057,1,177.6,177.6
I0002920,O002171,P0027,1,407.29,407.29
I0002921,O002172,P0004,2,429.12,858.24
I0002922,O002173,P0003,1,574.61,574.61
I0002923,O002173,P0031,1,478.8,478.8
I0002924,O002174,P0074,1,401.87,401.87
I0002925,O002175,P0050,1,164.42,164.42
I0002926,O002176,P0056,1,609.26,609.26
I0002927,O002177,P0009,1,243.27,243.27
I0002928,O002177,P0058,1,166.25,166.25
I0002929,O002178,P0071,2,600.36,1200.72
I0002930,O002178,P0030,2,532.04,1064.08
I0002931,O002179,P0014,1,332.81,332.81
I0002932,O002180,P0073,1,378.79,378.79
I0002933,O002180,P0039,2,529.25,1058.5
I0002934,O002181,P0070,1,199.54,199.54
I0002935,O002181,P0026,1,326.42,326.42
I0002936,O002182,P0007,2,355.16,710.32
I0002937,O002183,P0072,1,482.25,482.25
I0002938,O002184,P0001,1,573.85,573.85
I0002939,O002184,P0063,1,153.85,153.85
I0002940,O002184,P0074,1,370.57,370.57
I0002941,O002185,P0039,1,581.59,581.59
I0002942,O002186,P0044,1,285.0,285.0
I0002943,O002186,P0024,1,314.32,314.32
I0002944,O002187,P0012,1,640.89,640.89
I0002945,O002188,P0008,1,557.52,557.52
I0002946,O002188,P0053,1,200.87,200.87
I0002947,O002188,P0052,1,500.25,500.25
